00:50:20.569,60.1
00:50:25.561,60.1
00:50:30.557,60.1
00:50:35.568,60.1
00:50:40.578,60.1
00:50:45.545,60.1
00:50:50.555,60.7
00:50:55.560,60.7
00:51:00.567,60.1
00:51:05.551,60.1
00:51:10.545,59.5
00:51:15.544,58.4
00:51:20.576,57.9
00:51:25.575,56.5
00:51:30.567,55.5
00:51:35.567,54.4
00:51:40.563,53.8
00:51:45.562,52.7
00:51:50.564,51.3
00:51:55.560,50.8
00:52:00.553,49.8
00:52:05.564,49.2
00:52:10.540,48.7
00:52:15.541,48.1
00:52:20.559,47.1
00:52:25.550,46.2
00:52:30.562,45.7
00:52:35.612,45.3
00:52:40.561,45.3
00:52:45.567,44.8
00:52:50.551,44.4
00:52:55.547,44.1
00:53:00.563,43.9
00:53:05.552,43.5
00:53:10.573,43.5
00:53:15.565,43
00:53:20.600,43
00:53:25.585,42.6
00:53:30.580,42.5
00:53:35.559,42.5
00:53:40.759,42.3
00:53:45.567,42
00:53:50.557,42
00:53:55.539,42
00:54:00.550,42
00:54:05.544,42
00:54:10.555,42
00:54:15.551,42
00:54:20.562,42
00:54:25.571,42
00:54:30.580,41.6
00:54:35.584,41.6
00:54:40.574,41.6
00:54:45.562,41.6
00:54:50.543,41.6
00:54:55.550,41.6
00:55:00.553,41.1
00:55:05.559,41.1
00:55:10.569,41.1
00:55:15.572,41.1
00:55:20.571,41.1
00:55:25.568,40.9
00:55:30.566,40.6
00:55:35.560,40.6
00:55:40.558,40.6
00:55:45.556,40.1
00:55:50.554,40.1
00:55:55.540,39.5
00:56:00.546,39
00:56:05.581,39
00:56:10.580,38.5
00:56:15.576,38
00:56:20.578,38
00:56:25.574,38
00:56:30.567,38
00:56:35.548,38
00:56:40.546,38
00:56:45.564,37.4
00:56:50.554,37.4
00:56:55.563,37.4
00:57:00.552,37.4
00:57:05.566,37.4
00:57:10.543,37.4
00:57:15.547,37.4
00:57:20.569,37.5
00:57:25.589,38
00:57:30.552,38
00:57:35.568,38
00:57:40.544,38.5
00:57:45.549,38.5
00:57:50.569,38.5
00:57:55.577,39
00:58:00.577,39
00:58:05.542,39
00:58:10.584,39
00:58:15.557,39
00:58:20.588,39.3
00:58:25.584,39.5
00:58:30.546,39.5
00:58:35.546,39.5
00:58:40.563,39.5
00:58:45.561,39.5
00:58:50.570,39.5
00:58:55.551,39.5
00:59:00.560,39.5
00:59:05.539,39.5
00:59:10.554,39.5
00:59:15.539,39.5
00:59:20.570,39.5
00:59:25.584,39.5
00:59:30.567,39.5
00:59:35.583,39.5
00:59:40.581,39.5
00:59:45.555,39.5
00:59:50.549,39.6
00:59:55.541,39.5
01:00:00.578,39.5
01:00:05.550,39.5
01:00:10.559,39.5
01:00:15.583,39.5
01:00:20.560,39.5
01:00:25.558,39.5
01:00:30.550,39.5
01:00:35.566,39.5
01:00:40.570,39.5
01:00:45.569,39.5
01:00:50.537,39.5
01:00:55.549,39.5
01:01:00.576,39.5
01:01:05.574,39.5
01:01:10.548,39.5
01:01:15.579,39.5
01:01:20.572,39.5
01:01:25.553,39.5
01:01:30.537,39.5
01:01:35.538,39.5
01:01:40.541,39.5
01:01:45.538,39.5
01:01:50.551,39.5
01:01:55.578,39.5
01:02:00.574,39.5
01:02:05.552,39.5
01:02:10.560,39.5
01:02:15.550,39.5
01:02:20.577,39.5
01:02:25.552,39.5
01:02:30.589,39.1
01:02:35.577,39.5
01:02:40.540,39.5
01:02:45.537,39.5
01:02:50.558,39.5
01:02:55.556,39.5
01:03:00.579,39.7
01:03:05.578,40.1
01:03:10.540,40.1
01:03:15.569,40.1
01:03:20.541,40.1
01:03:25.563,40.1
01:03:30.559,40.1
01:03:35.566,40.1
01:03:40.566,40.1
01:03:45.542,40.1
01:03:50.548,40.1
01:03:55.538,40.1
01:04:00.545,40.1
01:04:05.568,40.6
01:04:10.559,40.6
01:04:15.568,40.6
01:04:20.547,40.6
01:04:25.540,40.6
01:04:30.584,40.6
01:04:35.552,40.6
01:04:40.567,40.6
01:04:45.542,40.6
01:04:50.571,40.6
01:04:55.564,40.6
01:05:00.555,40.6
01:05:05.561,40.6
01:05:10.549,40.6
01:05:15.570,40.6
01:05:20.600,40.6
01:05:25.568,40.6
01:05:30.561,40.6
01:05:35.545,40.6
01:05:40.577,40.6
01:05:45.567,40.6
01:05:50.555,40.6
01:05:55.564,40.6
01:06:00.577,40.6
01:06:05.576,40.6
01:06:10.568,40.6
01:06:15.547,40.6
01:06:20.581,40.6
01:06:25.580,40.6
01:06:30.547,40.6
01:06:35.545,40.6
01:06:40.559,40.6
01:06:45.563,40.6
01:06:50.567,40.6
01:06:55.572,40.6
01:07:00.566,41.1
01:07:05.580,41.1
01:07:10.673,41.1
01:07:15.567,41.1
01:07:20.579,41.1
01:07:25.565,41.1
01:07:30.567,41.1
01:07:35.575,41.1
01:07:40.564,41.1
01:07:45.543,41.1
01:07:50.546,41.1
01:07:55.562,41.1
01:08:00.566,41.1
01:08:05.570,41.1
01:08:10.561,41.1
01:08:15.565,41.1
01:08:20.547,41.1
01:08:25.552,41.1
01:08:30.544,41.1
01:08:35.570,41.1
01:08:40.554,40.6
01:08:45.536,40.6
01:08:50.547,40.6
01:08:55.558,40.6
01:09:00.547,40.6
01:09:05.578,40.6
01:09:10.536,40.6
01:09:15.554,40.6
01:09:20.547,40.6
01:09:25.546,40.6
01:09:30.547,40.6
01:09:35.569,40.6
01:09:40.541,40.6
01:09:45.544,40.6
01:09:50.537,40.6
01:09:55.575,40.6
01:10:00.536,40.6
01:10:05.559,40.6
01:10:10.545,40.6
01:10:15.536,40.6
01:10:20.551,40.6
01:10:25.552,40.6
01:10:30.576,40.6
01:10:35.548,40.6
01:10:40.557,40.6
01:10:45.535,40.6
01:10:50.552,40.6
01:10:55.547,40.6
01:11:00.577,40.6
01:11:05.560,40.6
01:11:10.540,40.8
01:11:15.578,41
01:11:20.547,41
01:11:25.553,41.1
01:11:30.552,41.1
01:11:35.572,41.1
01:11:40.546,41.1
01:11:45.562,40.9
01:11:50.550,40.6
01:11:55.569,40.6
01:12:00.559,40.6
01:12:05.547,40.6
01:12:10.562,40.6
01:12:15.563,40.6
01:12:20.568,40.6
01:12:25.552,40.6
01:12:30.536,40.6
01:12:35.537,40.6
01:12:40.549,40.6
01:12:45.540,40.6
01:12:50.567,40.6
01:12:55.577,40.6
01:13:00.571,40.6
01:13:05.541,40.6
01:13:10.550,40.6
01:13:15.546,40.6
01:13:20.577,40.6
01:13:25.564,40.6
01:13:30.551,40.6
01:13:35.578,40.6
01:13:40.560,40.6
01:13:45.566,40.6
01:13:50.563,40.6
01:13:55.575,40.6
01:14:00.559,40.6
01:14:05.570,40.6
01:14:10.564,40.6
01:14:15.561,40.6
01:14:20.561,40.6
01:14:25.548,40.1
01:14:30.573,40.1
01:14:35.537,40.1
01:14:40.559,40.1
01:14:45.575,40.1
01:14:50.574,40.1
01:14:55.560,40.1
01:15:00.570,40.1
01:15:05.535,40.1
01:15:10.576,40.1
01:15:15.556,40.1
01:15:20.573,40.1
01:15:25.550,40.1
01:15:30.544,40.1
01:15:35.553,40.1
01:15:40.557,40.1
01:15:45.545,40.1
01:15:50.556,40.1
01:15:55.534,40.1
01:16:00.535,40.1
01:16:05.560,40.1
01:16:10.550,40.1
01:16:15.573,40.1
01:16:20.546,40.1
01:16:25.565,40.1
01:16:30.544,40.5
01:16:35.568,40.6
01:16:40.552,40.2
01:16:45.532,40.2
01:16:50.559,40.5
01:16:55.533,40.6
01:17:00.533,40.6
01:17:05.576,40.6
01:17:10.554,40.6
01:17:15.574,40.6
01:17:20.562,40.6
01:17:25.541,40.6
01:17:30.540,40.6
01:17:35.549,40.6
01:17:40.540,40.6
01:17:45.561,40.6
01:17:50.566,40.6
01:17:55.537,40.6
01:18:00.534,40.6
01:18:05.532,40.6
01:18:10.554,40.6
01:18:15.548,40.6
01:18:20.566,40.6
01:18:25.619,40.6
01:18:30.533,40.6
01:18:35.572,40.6
01:18:40.536,41.1
01:18:45.537,41.1
01:18:50.539,41.1
01:18:55.564,41
01:19:00.557,40.6
01:19:05.572,40.6
01:19:10.575,40.6
01:19:15.552,40.6
01:19:20.544,40.6
01:19:25.541,40.6
01:19:30.553,40.6
01:19:35.562,40.6
01:19:40.545,40.2
01:19:45.545,40.1
01:19:50.551,40.1
01:19:55.544,40.1
01:20:00.553,40.1
01:20:05.643,40.1
01:20:10.538,40.1
01:20:15.532,40.1
01:20:20.536,40.1
01:20:25.573,40.1
01:20:30.560,39.6
01:20:35.540,39.5
01:20:40.594,39.5
01:20:45.562,39.5
01:20:50.535,39.5
01:20:55.555,39.5
01:21:00.552,39.5
01:21:05.576,39.5
01:21:10.548,40.1
01:21:15.536,40.1
01:21:20.580,40.1
01:21:25.532,40.1
01:21:30.534,40.1
01:21:35.609,40.1
01:21:40.542,40.1
01:21:45.572,40.1
01:21:50.555,40.1
01:21:55.532,40.1
01:22:00.546,40.1
01:22:05.575,40.1
01:22:10.563,40.1
01:22:15.575,40.1
01:22:20.541,40.1
01:22:25.551,40.1
01:22:30.536,40.1
01:22:35.567,40.1
01:22:40.575,40.1
01:22:45.538,40.1
01:22:50.620,40.1
01:22:55.539,40.1
01:23:00.559,40.1
01:23:05.560,40.1
01:23:10.573,40.1
01:23:15.572,40.1
01:23:20.573,40.1
01:23:25.574,40.1
01:23:30.579,40.1
01:23:35.569,40.1
01:23:40.572,40.1
01:23:45.583,40.1
01:23:50.531,40.1
01:23:55.559,40.1
01:24:00.556,40.1
01:24:05.555,40.1
01:24:10.537,40.1
01:24:15.557,40.1
01:24:20.546,40.1
01:24:25.533,40.1
01:24:30.571,40.1
01:24:35.532,40.1
01:24:40.565,40.1
01:24:45.571,40.1
01:24:50.531,40.1
01:24:55.533,40.1
01:25:00.572,40.1
01:25:05.550,40.1
01:25:10.556,40.1
01:25:15.559,40.3
01:25:20.562,40.6
01:25:25.533,40.6
01:25:30.553,40.6
01:25:35.536,40.6
01:25:40.571,40.6
01:25:45.576,40.6
01:25:50.554,40.6
01:25:55.550,40.6
01:26:00.544,40.6
01:26:05.538,40.6
01:26:10.569,40.6
01:26:15.558,40.6
01:26:20.570,40.1
01:26:25.556,40.1
01:26:30.564,40.1
01:26:35.540,40.1
01:26:40.534,40.1
01:26:45.534,40.1
01:26:50.537,40.1
01:26:55.545,40.1
01:27:00.563,40.1
01:27:05.547,40.1
01:27:10.557,40.1
01:27:15.550,40.1
01:27:20.572,40.1
01:27:25.564,40.1
01:27:30.543,40.1
01:27:35.534,40.1
01:27:40.571,40.1
01:27:45.572,40.1
01:27:50.539,40.1
01:27:55.556,40.1
01:28:00.549,40.1
01:28:05.543,40.1
01:28:10.562,40.1
01:28:15.532,40.6
01:28:20.531,40.6
01:28:25.563,40.6
01:28:30.591,40.6
01:28:35.532,40.6
01:28:40.549,40.6
01:28:45.531,41.1
01:28:50.539,41.1
01:28:55.570,41.1
01:29:00.569,41.1
01:29:05.536,41.1
01:29:10.533,41.1
01:29:15.575,41.1
01:29:20.552,41.1
01:29:25.561,41.6
01:29:30.550,41.6
01:29:35.551,41.6
01:29:40.555,41.6
01:29:45.561,41.6
01:29:50.715,41.6
01:29:55.535,41.6
01:30:00.573,41.6
01:30:05.571,41.6
01:30:10.557,41.6
01:30:15.575,41.6
01:30:20.540,41.6
01:30:25.551,41.6
01:30:30.575,41.6
01:30:35.570,41.6
01:30:40.553,41.6
01:30:45.549,41.6
01:30:50.564,41.6
01:30:55.545,41.6
01:31:00.542,41.6
01:31:05.535,41.6
01:31:10.531,41.6
01:31:15.531,41.6
01:31:20.558,41.6
01:31:25.548,41.6
01:31:30.543,41.6
01:31:35.538,41.6
01:31:40.559,41.6
01:31:45.574,41.6
01:31:50.552,41.6
01:31:55.599,41.6
01:32:00.551,41.6
01:32:05.572,41.6
01:32:10.543,41.6
01:32:15.533,41.6
01:32:20.546,41.6
01:32:25.555,41.3
01:32:30.557,41.1
01:32:35.568,41.1
01:32:40.563,41.1
01:32:45.532,41.1
01:32:50.567,41.1
01:32:55.540,41.1
01:33:00.570,41.1
01:33:05.535,41.1
01:33:10.530,41.1
01:33:15.563,41.1
01:33:20.551,41.1
01:33:25.575,41.1
01:33:30.566,41.1
01:33:35.532,41.1
01:33:40.538,41.1
01:33:45.561,41.1
01:33:50.550,41.1
01:33:55.564,41.1
01:34:00.561,41.1
01:34:05.560,41.1
01:34:10.564,41.1
01:34:15.577,41.1
01:34:20.557,41.1
01:34:25.570,41.1
01:34:30.648,41.1
01:34:35.608,41.1
01:34:40.539,41.1
01:34:45.554,41.1
01:34:50.534,41.1
01:34:55.544,41.1
01:35:00.536,41.1
01:35:05.572,41.2
01:35:10.539,41.6
01:35:15.596,41.6
01:35:20.556,41.6
01:35:25.632,41.6
01:35:30.574,41.6
01:35:35.546,41.6
01:35:40.546,41.6
01:35:45.571,41.6
01:35:50.551,41.6
01:35:55.557,41.6
01:36:00.543,41.1
01:36:05.533,41.1
01:36:10.536,41.2
01:36:15.568,41.4
01:36:20.551,41.3
01:36:25.546,41.1
01:36:30.563,41.1
01:36:35.549,41.1
01:36:40.531,41.1
01:36:45.539,41.1
01:36:50.549,41.5
01:36:55.540,41.6
01:37:00.555,41.6
01:37:05.550,41.6
01:37:10.532,41.6
01:37:15.532,41.6
01:37:20.566,41.6
01:37:25.551,41.6
01:37:30.540,41.6
01:37:35.531,41.6
01:37:40.531,41.6
01:37:45.580,41.6
01:37:50.532,41.6
01:37:55.560,41.6
01:38:00.535,41.6
01:38:05.586,41.6
01:38:10.562,41.5
01:38:15.551,41.3
01:38:20.567,41.2
01:38:25.550,41.1
01:38:30.554,41.1
01:38:35.551,41.1
01:38:40.538,41.4
01:38:45.568,41.6
01:38:50.558,41.6
01:38:55.554,41.6
01:39:00.542,41.6
01:39:05.565,41.6
01:39:10.536,41.6
01:39:15.547,41.6
01:39:20.557,41.6
01:39:25.549,41.6
01:39:30.547,41.6
01:39:35.566,41.6
01:39:40.551,41.6
01:39:45.556,41.6
01:39:50.543,41.6
01:39:55.539,41.7
01:40:00.565,42
01:40:05.549,42
01:40:10.556,42
01:40:15.582,42
01:40:20.546,42
01:40:25.534,42
01:40:30.546,42
01:40:35.570,42
01:40:40.559,42.2
01:40:45.544,42.5
01:40:50.540,42.5
01:40:55.542,42.5
01:41:00.539,42.5
01:41:05.565,42.5
01:41:10.557,42.4
01:41:15.570,42
01:41:20.541,42
01:41:25.563,42
01:41:30.550,42
01:41:35.571,42
01:41:40.548,42
01:41:45.571,42
01:41:50.534,41.6
01:41:55.534,41.6
01:42:00.571,41.6
01:42:05.595,41.6
01:42:10.540,41.6
01:42:15.533,41.6
01:42:20.569,41.6
01:42:25.537,41.6
01:42:30.552,41.6
01:42:35.568,41.6
01:42:40.533,41.6
01:42:45.549,41.6
01:42:50.567,41.6
01:42:55.539,41.6
01:43:00.539,41.6
01:43:05.573,41.6
01:43:10.549,41.6
01:43:15.530,41.5
01:43:20.533,41.3
01:43:25.557,41.4
01:43:30.531,41.5
01:43:35.545,41.6
01:43:40.530,41.5
01:43:45.535,41.1
01:43:50.564,41.1
01:43:55.528,41.1
01:44:00.534,41.1
01:44:05.531,41.1
01:44:10.553,41.1
01:44:15.544,41.1
01:44:20.529,41.1
01:44:25.537,41.1
01:44:30.533,41.1
01:44:35.546,41.1
01:44:40.621,41.1
01:44:45.566,41.1
01:44:50.596,41.1
01:44:55.556,41.1
01:45:00.548,41.1
01:45:05.567,41.1
01:45:10.569,41.1
01:45:15.539,41.1
01:45:20.539,41.1
01:45:25.613,41.1
01:45:30.568,41.1
01:45:35.543,41.1
01:45:40.567,41.1
01:45:45.549,41.1
01:45:50.528,41.1
01:45:55.563,41.1
01:46:00.557,41.1
01:46:05.557,41.1
01:46:10.565,41.1
01:46:15.533,41.1
01:46:20.549,41.1
01:46:25.541,41.1
01:46:30.533,41.1
01:46:35.544,41.1
01:46:40.540,41.1
01:46:45.534,41.1
01:46:50.558,41.1
01:46:55.531,41.1
01:47:00.527,41.1
01:47:05.533,41.1
01:47:10.572,41.1
01:47:15.534,41.1
01:47:20.550,41.1
01:47:25.557,41.1
01:47:30.532,41.1
01:47:35.533,41.1
01:47:40.548,40.6
01:47:45.560,40.6
01:47:50.543,40.6
01:47:55.549,40.6
01:48:00.543,40.6
01:48:05.537,40.6
01:48:10.541,40.6
01:48:15.540,40.6
01:48:20.560,40.6
01:48:25.563,40.6
01:48:30.544,40.6
01:48:35.564,40.6
01:48:40.567,40.6
01:48:45.562,40.6
01:48:50.569,40.6
01:48:55.526,41
01:49:00.529,41.1
01:49:05.560,41.1
01:49:10.536,41.1
01:49:15.559,41.1
01:49:20.532,41.1
01:49:25.531,41.1
01:49:30.526,41.1
01:49:35.538,41.1
01:49:40.569,41.1
01:49:45.553,41.1
01:49:50.533,41.1
01:49:55.527,41.1
01:50:00.548,41.1
01:50:05.561,41.1
01:50:10.540,41.1
01:50:15.536,41.1
01:50:20.549,41.1
01:50:25.564,41.1
01:50:30.567,41.1
01:50:35.569,41.1
01:50:40.558,41.1
01:50:45.544,41.1
01:50:50.536,41.1
01:50:55.528,41.1
01:51:00.555,41.1
01:51:05.553,41.1
01:51:10.543,41.1
01:51:15.526,41.1
01:51:20.547,41.1
01:51:25.563,41.1
01:51:30.564,41.1
01:51:35.565,41.1
01:51:40.551,41.1
01:51:45.526,41.1
01:51:50.557,41.1
01:51:55.546,41.1
01:52:00.566,41.1
01:52:05.529,41.1
01:52:10.563,41.6
01:52:15.554,41.6
01:52:20.552,41.6
01:52:25.577,41.6
01:52:30.559,41.6
01:52:35.554,41.6
01:52:40.526,41.6
01:52:45.532,41.6
01:52:50.564,41.6
01:52:55.548,41.6
01:53:00.538,41.9
01:53:05.543,42
